election_id,country_name,country_text_id,election_year,election_type,running_var,illiberal_score,other_score,backsliding_Nyr,Y_gdp_growth,Y_polyarchy,ap_name,ap_abbr,ap_score,ap_share,ap_cand,op_name,op_abbr,op_score,op_share,op_cand,group,side,in_popucut,label,op_label
parl_3211,Niger,NER,2004,parliamentary,-19.469026548672566,0.775,0.774,1,-0.023316779461455717,-0.12200000000000005,Nigerien Party for Democracy and Socialism,PNDS,0.775,22.123893805309734,NA,National Movement for the Development of Society,MNSD-N,0.774,41.5929203539823,NA,Non-OECD,lost,FALSE,Nigerien Party for Democracy and Socialism (PNDS),National Movement for the Development of Society
pres_1095,Niger,NER,1999,presidential,-19.789987216907527,0.775,0.774,0,-0.07827936603553365,0.16200000000000003,Nigerien Party for Democracy and Socialism,PNDS,0.775,40.10500639154623,Mahamadou Issoufou,National Movement for the Development of Society,MNSD-N,0.774,59.89499360845376,Tandja Mamadou,Non-OECD,lost,FALSE,Nigerien Party for Democracy and Socialism (PNDS),National Movement for the Development of Society
pres_1096,Niger,NER,2004,presidential,-31.050964673901255,0.775,0.774,1,-0.023316779461455717,-0.12200000000000005,Nigerien Party for Democracy and Socialism,PNDS,0.775,34.474517663049376,Mahamadou Isshoufou,National Movement for the Development of Society,MNSD-N,0.774,65.52548233695063,Mamadou Tandja,Non-OECD,lost,FALSE,Nigerien Party for Democracy and Socialism (PNDS),National Movement for the Development of Society
parl_1330,Ecuador,ECU,1998,parliamentary,-5,0.774,0.069,0,0.04957024016332667,0.0030000000000000027,Social Christian Party [Movement],PSC,0.774,21.666666666666668,NA,Christian Democratic Union / Popular Democracy,UDC/DP,0.069,26.666666666666668,NA,Non-OECD,lost,TRUE,Social Christian Party [Movement] (PSC),Christian Democratic Union / Popular Democracy
parl_1331,Ecuador,ECU,2002,parliamentary,8,0.774,0.062,1,0.15234345231251112,-0.017999999999999905,Social Christian Party [Movement],PSC,0.774,24,NA,Democratic Left,ID,0.062,16,NA,Non-OECD,won,TRUE,Social Christian Party [Movement] (PSC),Democratic Left
parl_3212,Niger,NER,2009,parliamentary,53.98230088495575,0.774,0.773,0,0.13661844206223694,0.05700000000000005,National Movement for the Development of Society,MNSD-N,0.774,67.2566371681416,NA,Social Democratic Rally,RSD-G,0.773,13.274336283185843,NA,Non-OECD,won,FALSE,National Movement for the Development of Society (MNSD-N),Social Democratic Rally
parl_1325,Ecuador,ECU,1990,parliamentary,6.666666666666668,0.773,0.051,0,0.08063672722184023,-0.017000000000000015,Social Christian Party [Movement],PSC,0.773,25,NA,Democratic Left,ID,0.051,18.333333333333332,NA,Non-OECD,won,TRUE,Social Christian Party [Movement] (PSC),Democratic Left
parl_1988,Honduras,HND,1981,parliamentary,-12.19512195121952,0.772,0.545,0,-0.08451747390714992,0.21900000000000003,National Party of Honduras,PNH,0.772,41.46341463414634,NA,Liberal Party of Honduras,PLH,0.545,53.65853658536586,NA,Non-OECD,lost,TRUE,National Party of Honduras (PNH),Liberal Party of Honduras
pres_732,Honduras,HND,1981,presidential,-12.31653115612594,0.772,0.545,0,-0.08451747390714992,0.21900000000000003,National Party of Honduras,PNH,0.772,41.61400892293482,Ricardo Zúñiga Augustinus,Liberal Party of Honduras,PLH,0.545,53.93054007906076,Roberto Suazo Córdova,Non-OECD,lost,TRUE,National Party of Honduras (PNH),Liberal Party of Honduras
parl_1881,Guatemala,GTM,1995,parliamentary,-27.5,0.769,0.336,0,0.08965508476137529,0.14600000000000002,Guatemalan Republican Front,FRG,0.769,26.25,NA,National Advancement Party,PAN,0.336,53.75,NA,Non-OECD,lost,TRUE,Guatemalan Republican Front (FRG),National Advancement Party
parl_4702,Ukraine,UKR,2002,parliamentary,-2.222222222222225,0.769,0.391,0,0.4789915815037613,0.22299999999999998,For a United Ukraine!,ZYU,0.769,22.444444444444443,NA,Our Ukraine – People's Self-Defense Bloc,NUNS,0.391,24.666666666666668,NA,Non-OECD,lost,TRUE,For a United Ukraine! (ZYU),Our Ukraine – People's Self-Defense Bloc
pres_663,Guatemala,GTM,1996,presidential,-2.437520884862039,0.769,0.336,0,0.06783814505532604,0.13000000000000006,Guatemalan Republican Front,FRG,0.769,48.78123955756898,Alfonso Portillo Cabrera,National Advancement Party,PAN,0.336,51.21876044243102,Álvaro Enrique Arzú Irigoyen,Non-OECD,lost,TRUE,Guatemalan Republican Front (FRG),National Advancement Party
parl_1329,Ecuador,ECU,1997,parliamentary,14.285714285714285,0.767,0.069,0,0.04489406750474423,-0.007000000000000006,Social Christian Party [Movement],PSC,0.767,28.57142857142857,NA,Christian Democratic Union / Popular Democracy,UDC/DP,0.069,14.285714285714285,NA,Non-OECD,won,TRUE,Social Christian Party [Movement] (PSC),Christian Democratic Union / Popular Democracy
parl_2528,Lesotho,LSO,1970,parliamentary,-21.666666666666664,0.767,0.681,0,0.10888639272496903,-0.073,Basotho National Party,BNP,0.767,38.333333333333336,NA,Basotho Congress Party / Basutoland Congress Party,BCP,0.681,60,NA,Non-OECD,lost,FALSE,Basotho National Party (BNP),Basotho Congress Party / Basutoland Congress Party
parl_2993,Namibia,NAM,1999,parliamentary,66.66666666666666,0.764,0.232,0,0.16915193608906165,-0.016000000000000014,South West Africa People's Organization,SWAPO,0.764,76.38888888888889,NA,Congress of Democrats,CD,0.232,9.722222222222223,NA,Non-OECD,won,TRUE,South West Africa People's Organization (SWAPO),Congress of Democrats
pres_1060,Namibia,NAM,1999,presidential,66.10000000000001,0.764,0.232,0,0.16915193608906165,-0.016000000000000014,South West Africa People's Organization,SWAPO,0.764,76.7,Samuel NUJOMA,Congress of Democrats,CD,0.232,10.6,Ben Ulenga,Non-OECD,won,TRUE,South West Africa People's Organization (SWAPO),Congress of Democrats
parl_1887,Guatemala,GTM,2019,parliamentary,-23.75,0.76,0.562,0,NA,0.007000000000000006,Come on or Let's go,Vamos,0.76,10,NA,National Unity of Hope,UNE,0.562,33.75,NA,Non-OECD,lost,TRUE,Come on or Let's go (Vamos),National Unity of Hope
parl_1888,Guatemala,GTM,2023,parliamentary,6.875,0.76,0.562,0,NA,NA,Come on or Let's go,Vamos,0.76,24.375,NA,National Unity of Hope,UNE,0.562,17.5,NA,Non-OECD,won,TRUE,Come on or Let's go (Vamos),National Unity of Hope
parl_2956,Mozambique,MOZ,1999,parliamentary,6.399999999999999,0.76,0.598,0,0.3463955584324667,-0.03500000000000003,Liberation Front of Mozambique,FRELIMO,0.76,53.2,NA,Mozambican National Resistance,RENAMO,0.598,46.800000000000004,NA,Non-OECD,won,TRUE,Liberation Front of Mozambique (FRELIMO),Mozambican National Resistance
pres_1054,Mozambique,MOZ,1999,presidential,5.030000000000001,0.76,0.598,0,0.3463955584324667,-0.03500000000000003,Liberation Front of Mozambique,FRELIMO,0.76,52.29,Joaquim Chissano,Mozambican National Resistance,RENAMO,0.598,47.26,Alfonso Dhlakama,Non-OECD,won,TRUE,Liberation Front of Mozambique (FRELIMO),Mozambican National Resistance
pres_669,Guatemala,GTM,2019,presidential,15.909874534109036,0.76,0.562,0,NA,0.007000000000000006,Come on or Let's go,Vamos,0.76,57.95493726705452,Alejandro Giammattei,National Unity of Hope,UNE,0.562,42.04506273294548,Sandra Torres,Non-OECD,won,TRUE,Come on or Let's go (Vamos),National Unity of Hope
parl_3459,Peru,PER,1985,parliamentary,32.77777777777777,0.759,0.75,1,-0.21649078225373586,-0.051000000000000045,American Popular Revolutionary Alliance / Peruvian Aprista Party,APRA/PAP,0.759,59.44444444444444,NA,United Left,IU,0.75,26.666666666666668,NA,Non-OECD,won,FALSE,American Popular Revolutionary Alliance / Peruvian Aprista Party (APRA/PAP),United Left
parl_4295,Taiwan,TWN,1989,parliamentary,56.15384615384615,0.759,0.315,0,0.3750914209810361,0.1,Nationalist Party,KMT,0.759,72.3076923076923,NA,Democratic Progressive Party,DDP,0.315,16.153846153846153,NA,Non-OECD,won,TRUE,Nationalist Party (KMT),Democratic Progressive Party
pres_1200,Peru,PER,1985,presidential,28.4,0.759,0.75,1,-0.21649078225373586,-0.051000000000000045,American Popular Revolutionary Alliance / Peruvian Aprista Party,APRA/PAP,0.759,53.1,Alan García Pérez,United Left,IU,0.75,24.700000000000003,Alfonso Barrantes Lingán,Non-OECD,won,FALSE,American Popular Revolutionary Alliance / Peruvian Aprista Party (APRA/PAP),United Left
parl_1332,Ecuador,ECU,2006,parliamentary,-5.050505050505048,0.757,0.648,1,0.1551290580948841,-0.11699999999999999,Patriotic Society Party,PSP,0.757,23.232323232323232,NA,Institutional Renewal Party of National Action,PRIAN,0.648,28.28282828282828,NA,Non-OECD,lost,TRUE,Patriotic Society Party (PSP),Institutional Renewal Party of National Action
parl_964,Colombia,COL,1998,parliamentary,-30.434782608695656,0.757,0.491,0,-0.026491012464227026,-0.019000000000000017,Colombian Conservative Party,PCC,0.757,23.60248447204969,NA,Colombian Liberal Party,PLC,0.491,54.037267080745345,NA,OECD,lost,TRUE,Colombian Conservative Party (PCC),Colombian Liberal Party
pres_1545,Uzbekistan,UZB,2021,presidential,-73.6661113756826,0.757,0.73,0,NA,NA,People's Democratic Party of Uzbekistan,OXDP,0.757,6.647019811286806,Maqsuda VORISOVA,Uzbekistan Liberal Democratic Party,OLDP,0.73,80.31313118696941,Shavkat MIRZIYOYEV,Non-OECD,lost,FALSE,People's Democratic Party of Uzbekistan (OXDP),Uzbekistan Liberal Democratic Party
parl_2733,Maldives,MDV,2009,parliamentary,2.597402597402599,0.756,0.553,1,0.021743477579974524,-0.052000000000000046,Maldivian People’s Party,DRP,0.756,36.36363636363637,NA,Maldivian Democratic Party,MDP,0.553,33.76623376623377,NA,Non-OECD,won,TRUE,Maldivian People’s Party (DRP),Maldivian Democratic Party
parl_3831,Senegal,SEN,1983,parliamentary,85.83333333333333,0.755,0.263,0,-0.018051341561559298,0.024999999999999967,Socialist Party / Senegalese Progressive Union,PS/UPS,0.755,92.5,NA,Senegalese Democratic Party,PDS,0.263,6.666666666666667,NA,Non-OECD,won,TRUE,Socialist Party / Senegalese Progressive Union (PS/UPS),Senegalese Democratic Party
pres_1288,Senegal,SEN,1983,presidential,69.3,0.755,0.263,0,-0.018051341561559298,0.024999999999999967,Socialist Party / Senegalese Progressive Union,PS/UPS,0.755,84.2,Abdou Diouf,Senegalese Democratic Party,PDS,0.263,14.9,Abdoulaye Wade,Non-OECD,won,TRUE,Socialist Party / Senegalese Progressive Union (PS/UPS),Senegalese Democratic Party
parl_3318,Occupied Palestinian Territories,ISR,2006,parliamentary,21.96969696969697,0.752,0.512,0,0.16019283369276316,-0.007000000000000006,Hamas,H,0.752,56.060606060606055,NA,Fatah Movement / Palestinian National Liberation Movement,Fatah,0.512,34.090909090909086,NA,OECD,won,TRUE,Hamas (H),Fatah Movement / Palestinian National Liberation Movement
parl_187,Armenia,ARM,2012,parliamentary,-25.95419847328244,0.751,0.706,0,0.24603217047607906,0.04799999999999999,Prosperous Armenia Party,BHK,0.751,27.480916030534353,NA,Republican Party of Armenia,HHK,0.706,53.43511450381679,NA,Non-OECD,lost,FALSE,Prosperous Armenia Party (BHK),Republican Party of Armenia
parl_2156,Iraq,IRQ,2005,parliamentary,23.636363636363637,0.751,0.718,0,0.14610274866205408,0.204,National Iraqi Alliance / United Iraqi Alliance / Watani List,NIA / UIA,0.751,50.90909090909091,NA,Kurdistan Alliance/Democratic Patriotic Alliance of Kurdistan,KA/DPAK,0.718,27.27272727272727,NA,Non-OECD,won,FALSE,National Iraqi Alliance / United Iraqi Alliance / Watani List (NIA / UIA),Kurdistan Alliance/Democratic Patriotic Alliance of Kurdistan
parl_2157,Iraq,IRQ,2005,parliamentary,27.272727272727273,0.751,0.718,0,0.14610274866205408,0.204,National Iraqi Alliance / United Iraqi Alliance / Watani List,NIA / UIA,0.751,46.54545454545455,NA,Kurdistan Alliance/Democratic Patriotic Alliance of Kurdistan,KA/DPAK,0.718,19.272727272727273,NA,Non-OECD,won,FALSE,National Iraqi Alliance / United Iraqi Alliance / Watani List (NIA / UIA),Kurdistan Alliance/Democratic Patriotic Alliance of Kurdistan
pres_174,Burkina Faso,BFA,2020,presidential,-42.389215409275664,0.751,0.587,0,NA,-0.523,Congress for Democracy and Progress,CDP,0.751,15.481658754647205,Eddie Wend-Venem Komboigo,People's Movement for Progress,MPP,0.587,57.87087416392287,Roch Christian Marc Kabore,Non-OECD,lost,TRUE,Congress for Democracy and Progress (CDP),People's Movement for Progress
parl_1908,Guinea-Bissau,GNB,2019,parliamentary,19.6078431372549,0.75,0.345,1,NA,-0.23099999999999998,African Party for the Independence of Guinea and Cape Verde,PAIGC,0.75,46.07843137254902,NA,Madem G15,Madem,0.345,26.47058823529412,NA,Non-OECD,won,TRUE,African Party for the Independence of Guinea and Cape Verde (PAIGC),Madem G15
parl_3458,Peru,PER,1980,parliamentary,-22.22222222222222,0.75,0.23,0,-0.09323118379875694,0.47400000000000003,American Popular Revolutionary Alliance / Peruvian Aprista Party,APRA/PAP,0.75,32.22222222222222,NA,Popular Action,AP,0.23,54.44444444444444,NA,Non-OECD,lost,TRUE,American Popular Revolutionary Alliance / Peruvian Aprista Party (APRA/PAP),Popular Action
pres_1199,Peru,PER,1980,presidential,-17.6887264002742,0.75,0.23,0,-0.09323118379875694,0.47400000000000003,American Popular Revolutionary Alliance / Peruvian Aprista Party,APRA/PAP,0.75,27.239258639014203,Armando Villanueva del Campo,Popular Action,AP,0.23,44.9279850392884,Fernando Belaúnde Terry,Non-OECD,lost,TRUE,American Popular Revolutionary Alliance / Peruvian Aprista Party (APRA/PAP),Popular Action
pres_1580,Zambia,ZMB,2015,presidential,1.6778200972104358,0.75,0.58,0,-0.055578124147611874,-0.125,Patriotic Front,PF,0.75,48.83643052342643,Edgar Lungu,United Party for National Development,UPND,0.58,47.15861042621599,Hakainde Hichilema,Non-OECD,won,TRUE,Patriotic Front (PF),United Party for National Development
pres_687,Guinea-Bissau,GNB,2019,presidential,-7.099138961752523,0.75,0.345,1,NA,-0.23099999999999998,African Party for the Independence of Guinea and Cape Verde,PAIGC,0.75,46.450430519123735,Domingos Simões Pereira,Madem G15,Madem,0.345,53.54956948087626,Umaro Sissoco Embaló,Non-OECD,lost,TRUE,African Party for the Independence of Guinea and Cape Verde (PAIGC),Madem G15
parl_2273,Ivory Coast,CIV,2001,parliamentary,0.8888888888888928,0.748,0.445,0,-0.13413664015965399,0.15999999999999998,Ivorian Popular Front,FPI,0.748,42.66666666666667,NA,Democratic Party of Côte d'Ivoire — African Democratic Rally,PDCI-RDA,0.445,41.77777777777778,NA,Non-OECD,won,TRUE,Ivorian Popular Front (FPI),Democratic Party of Côte d'Ivoire — African Democratic Rally
pres_821,Ivory Coast,CIV,2010,presidential,-8.193704919089917,0.748,0.296,0,0.5169082036790389,0.03799999999999998,Ivorian Popular Front,FPI,0.748,45.903147540455045,Laurent Gbagbo,Rally of the Republicans,RDR,0.296,54.09685245954496,Alassane Ouattara,Non-OECD,lost,TRUE,Ivorian Popular Front (FPI),Rally of the Republicans
parl_1356,Egypt,EGY,2012,parliamentary,-21.850393700787407,0.747,0.691,1,0.06916172359428074,-0.025999999999999995,Al-Nour Party,HaN,0.747,23.818897637795274,NA,Freedom and Justice Party,FJP,0.691,45.66929133858268,NA,Non-OECD,lost,FALSE,Al-Nour Party (HaN),Freedom and Justice Party
parl_966,Colombia,COL,2006,parliamentary,-3.6809815950920246,0.747,0.463,0,0.21331486120660337,0.118,Colombian Conservative Party,PCC,0.747,18.404907975460123,NA,Colombian Liberal Party,PLC,0.463,22.085889570552148,NA,OECD,lost,TRUE,Colombian Conservative Party (PCC),Colombian Liberal Party
parl_3023,Nepal,NPL,2008,parliamentary,18.302828618968388,0.746,0.628,1,0.2863944633132647,0.006000000000000005,Communist Party of Nepal (Maoist),UCPNM,0.746,36.605657237936775,NA,Nepali Congress,NC,0.628,18.302828618968388,NA,Non-OECD,won,TRUE,Communist Party of Nepal (Maoist) (UCPNM),Nepali Congress
parl_4770,Vanuatu,VUT,1979,parliamentary,53.84615384615384,0.744,0.564,0,NA,0.284,Our Land Party,VP,0.744,66.66666666666666,NA,Union of Moderate Parties,UPM,0.564,12.82051282051282,NA,Non-OECD,won,TRUE,Our Land Party (VP),Union of Moderate Parties
parl_2702,Malawi,MWI,1994,parliamentary,-16.38418079096045,0.742,0.424,1,0.04539421848065306,0.26,Malawi Congress Party,MCP,0.742,31.63841807909605,NA,United Democratic Front,UDF,0.424,48.0225988700565,NA,Non-OECD,lost,TRUE,Malawi Congress Party (MCP),United Democratic Front
pres_965,Malawi,MWI,1994,presidential,-13.700000000000003,0.742,0.424,1,0.04539421848065306,0.26,Malawi Congress Party,MCP,0.742,33.5,Hastings Kamuzu Banda,United Democratic Front,UDF,0.424,47.2,Bakili Muluzi,Non-OECD,lost,TRUE,Malawi Congress Party (MCP),United Democratic Front
parl_965,Colombia,COL,2002,parliamentary,-19.87951807228916,0.741,0.444,0,0.20625764266116953,0.040999999999999925,Colombian Conservative Party,PCC,0.741,12.650602409638553,NA,Colombian Liberal Party,PLC,0.444,32.53012048192771,NA,OECD,lost,TRUE,Colombian Conservative Party (PCC),Colombian Liberal Party
parl_1880,Guatemala,GTM,1994,parliamentary,10,0.739,0.336,0,0.09087075568015912,0.10599999999999998,Guatemalan Republican Front,FRG,0.739,40,NA,National Advancement Party,PAN,0.336,30,NA,Non-OECD,won,TRUE,Guatemalan Republican Front (FRG),National Advancement Party
parl_1989,Honduras,HND,1985,parliamentary,-2.985074626865668,0.739,0.483,0,0.02470059024405913,0.08999999999999997,National Party of Honduras,PNH,0.739,47.01492537313433,NA,Liberal Party of Honduras,PLH,0.483,50,NA,Non-OECD,lost,TRUE,National Party of Honduras (PNH),Liberal Party of Honduras
pres_733,Honduras,HND,1985,presidential,-5.530000000000001,0.739,0.483,0,0.02470059024405913,0.08999999999999997,National Party of Honduras,PNH,0.739,45.49,Rafael Leonardo Callejas Romero,Liberal Party of Honduras,PLH,0.483,51.02,José Simón Azcona del Hoyo,Non-OECD,lost,TRUE,National Party of Honduras (PNH),Liberal Party of Honduras
pres_950,Macedonia,MKD,2009,presidential,26.28,0.739,0.21,0,0.14837196984347223,-0.10600000000000004,Internal Macedonian Revolutionary Organization – Democratic Party for Macedonian National Unity,VMRO-DPMNE,0.739,63.14,Gjorgje Ivanov,Social Democratic Union of Macedonia,SDSM,0.21,36.86,Ljubomir Frckovski,Non-OECD,won,TRUE,Internal Macedonian Revolutionary Organization – Democratic Party for Macedonian National Unity (VMRO-DPMNE),Social Democratic Union of Macedonia
parl_4323,Tanzania,TZA,2000,parliamentary,62.711864406779654,0.738,0.428,0,0.22672382885325337,-0.062,Party of the Revolution,CCM,0.738,68.47457627118644,NA,Civic United Front,CCW,0.428,5.762711864406779,NA,Non-OECD,won,TRUE,Party of the Revolution (CCM),Civic United Front
parl_4324,Tanzania,TZA,2005,parliamentary,79.11111111111111,0.738,0.335,0,0.20573857370811055,0.027000000000000024,Party of the Revolution,CCM,0.738,88,NA,Civic United Front,CCW,0.335,8.88888888888889,NA,Non-OECD,won,TRUE,Party of the Revolution (CCM),Civic United Front
